,x,y,fit,low_boundary,cutoff_yield,params
0,0.0,18.54830499312819,350.6592547512079,9631,9.5373878680324,2.3577807263204513
1,0.012499843751968583,18.54561454864035,420.3025370502876,9631,9.5373878680324,0.2257546893923026
2,0.024999687503937166,18.537544707484933,-0.01481107556029822,9631,9.5373878680324,0.8867210874477636
3,0.03749953125590575,18.5240999597775,-61.27547458105356,9631,9.5373878680324,-3.210041051771398e-15
4,0.04999937500787433,18.505287832811796,-83.67066872181732,9631,9.5373878680324,3.5554076301960973e-16
5,0.06249921875984291,18.481118955960028,,9631,9.5373878680324,
6,0.0749990625118115,18.45160714988227,,9631,9.5373878680324,
7,0.08749890626378008,18.416769538029037,,9631,9.5373878680324,
8,0.09999875001574866,18.376626677275738,,9631,9.5373878680324,
9,0.11249859376771723,18.331202702861397,,9631,9.5373878680324,
10,0.12499843751968583,18.28052548038267,,9631,9.5373878680324,
11,0.13749828127165442,18.224626754084483,,9631,9.5373878680324,
12,0.149998125023623,18.163542275615256,,9631,9.5373878680324,
13,0.16249796877559156,18.09731189008638,,9631,9.5373878680324,
14,0.17499781252756016,18.02597954568602,,9631,9.5373878680324,
15,0.18749765627952875,17.949593177764626,,9631,9.5373878680324,
16,0.19999750003149733,17.868204396040305,,9631,9.5373878680324,
17,0.2124973437834659,17.781867871100857,,9631,9.5373878680324,
18,0.22499718753543446,17.69064026881243,,9631,9.5373878680324,
19,0.23749703128740307,17.594578511216064,,9631,9.5373878680324,
20,0.24999687503937165,17.493737038858058,,9631,9.5373878680324,
21,0.26249671879134023,17.388163595323682,,9631,9.5373878680324,
22,0.27499656254330884,17.277892824203477,,9631,9.5373878680324,
23,0.2874964062952774,17.16293662232755,,9631,9.5373878680324,
24,0.299996250047246,17.043269670412805,,9631,9.5373878680324,
25,0.31249609379921456,16.91880777105918,,9631,9.5373878680324,
26,0.3249959375511831,16.78937542547868,,9631,9.5373878680324,
27,0.3374957813031517,16.654657273806137,,9631,9.5373878680324,
28,0.34999562505512033,16.514125353758033,,9631,9.5373878680324,
29,0.3624954688070889,16.366930418585184,,9631,9.5373878680324,
30,0.3749953125590575,16.211741374102417,,9631,9.5373878680324,
31,0.3874951563110261,16.04651662943848,,9631,9.5373878680324,
32,0.39999500006299465,15.86821649292056,,9631,9.5373878680324,
33,0.4124948438149632,15.67261771155976,,9631,9.5373878680324,
34,0.4249946875669318,15.455148788139688,,9631,9.5373878680324,
35,0.43749453131890037,15.217257682187032,,9631,9.5373878680324,
36,0.4499943750708689,14.99588758322627,,9631,9.5373878680324,
37,0.4624942188228376,14.920249614407197,,9631,9.5373878680324,
38,0.47499406257480614,15.077134969457056,,9631,9.5373878680324,
39,0.48749390632677475,15.336487803759354,,9631,9.5373878680324,
40,0.4999937500787433,15.59584288996217,,9631,9.5373878680324,
41,0.5124935938307119,15.833511452244494,,9631,9.5373878680324,
42,0.5249934375826805,16.05121951555551,,9631,9.5373878680324,
43,0.537493281334649,16.253773993886256,,9631,9.5373878680324,
44,0.5499931250866177,16.44512799050934,,9631,9.5373878680324,
45,0.5624929688385862,16.628025401412728,,9631,9.5373878680324,
46,0.5749928125905548,16.804259813349148,,9631,9.5373878680324,
47,0.5874926563425233,16.97495972259378,,9631,9.5373878680324,
48,0.599992500094492,17.140805582645022,,9631,9.5373878680324,
49,0.6124923438464606,17.302181324371475,,9631,9.5373878680324,
50,0.6249921875984291,17.45927726718442,,9631,9.5373878680324,
51,0.6374920313503977,17.61215931296266,,9631,9.5373878680324,
52,0.6499918751023662,17.760815234687797,,9631,9.5373878680324,
53,0.6624917188543349,17.905185500889885,,9631,9.5373878680324,
54,0.6749915626063034,18.04518367527863,,9631,9.5373878680324,
55,0.6874914063582721,18.1807097917334,,9631,9.5373878680324,
56,0.6999912501102407,18.3116589997939,,9631,9.5373878680324,
57,0.7124910938622092,18.43792703228243,,9631,9.5373878680324,
58,0.7249909376141778,18.55941354561773,,9631,9.5373878680324,
59,0.7374907813661463,18.676024044824352,,9631,9.5373878680324,
60,0.749990625118115,18.787670875895678,,9631,9.5373878680324,
61,0.7624904688700835,18.89427361244656,,9631,9.5373878680324,
62,0.7749903126220522,18.995759057661516,,9631,9.5373878680324,
63,0.7874901563740208,19.09206101038822,,9631,9.5373878680324,
64,0.7999900001259893,19.183119895040257,,9631,9.5373878680324,
65,0.8124898438779579,19.268882321446313,,9631,9.5373878680324,
66,0.8249896876299264,19.34930061795577,,9631,9.5373878680324,
67,0.837489531381895,19.424332365604513,,9631,9.5373878680324,
68,0.8499893751338636,19.49393995065774,,9631,9.5373878680324,
69,0.8624892188858322,19.558090145801273,,9631,9.5373878680324,
70,0.8749890626378007,19.616753725570206,,9631,9.5373878680324,
71,0.8874889063897693,19.6699051185402,,9631,9.5373878680324,
72,0.8999887501417378,19.71752209685313,,9631,9.5373878680324,
73,0.9124885938937066,19.759585502452595,,9631,9.5373878680324,
74,0.9249884376456752,19.796079008724107,,9631,9.5373878680324,
75,0.9374882813976437,19.826988915902888,,9631,9.5373878680324,
76,0.9499881251496123,19.852303978514698,,9631,9.5373878680324,
77,0.962487968901581,19.872015263173473,,9631,9.5373878680324,
78,0.9749878126535495,19.886116035220745,,9631,9.5373878680324,
79,0.987487656405518,19.89460167291991,,9631,9.5373878680324,
80,0.9999875001574866,19.89746960818995,,9631,9.5373878680324,
81,1.0124873439094553,19.894719293162368,,9631,9.5373878680324,
82,1.0249871876614238,19.886352192162946,,9631,9.5373878680324,
83,1.0374870314133924,19.872371799050164,,9631,9.5373878680324,
